label	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33
2	0.187509425	0.355146733	0	0	0.556477327	0.349749404	0.219319602	0.241280051	0.291908357	0.295499301	0.563563141	0	0	0.613616908	0.442198164	0.319985248	0.228005303	0.268976822	0.336436984	0.259828151	0.503600424	0	0	0	0.556477327	0.341265156	0.19036553	0.251754296	0.292398542	0.311591873	0.544993386	0.280336905	0
2	0.210577826	0.180471287	0.21329761	0.236760644	0	0	0.556477327	0.319658119	0.19036553	0.251754296	0.300134752	0.187509425	0.355146733	0	0	0.556477327	0.323127153	0.219319602	0.241280051	0.291908357	0.295499301	0.563563141	0	0	0.613616908	0.442198164	0.30373908	0.228005303	0.268976822	0.336436984	0.259828151	0.503600424	0
2	0.181459676	0.320561546	0	0	0.479590526	0.442402729	0.246274816	0.233360636	0.272050993	0.31897815	0.305431157	0.210577826	0.180471287	0.21329761	0.236760644	0	0	0.470242435	0.319658119	0.19036553	0.251754296	0.300134752	0.187509425	0.355146733	0	0	0.470242435	0.323127153	0.219319602	0.241280051	0.291908357	0.295499301	0.563563141
2	0.355146733	0	0	0.412906126	0.344618584	0.250638025	0.239411753	0.275873771	0.31897815	0.563563141	0.42798894	0.181459676	0.320561546	0	0	0.412906126	0.442402729	0.246274816	0.233360636	0.272050993	0.31897815	0.305431157	0.210577826	0.180471287	0.21329761	0.236760644	0	0	0.418764534	0.319658119	0.19036553	0.251754296	0.300134752
2	0.22919877	0.236760644	0	0	0.418764534	0.299225339	0.195927059	0.266241327	0.331327618	0.28082534	0.53141541	0.355146733	0	0	0.412906126	0.313214799	0.250638025	0.239411753	0.275873771	0.31897815	0.563563141	0.42798894	0.181459676	0.320561546	0	0	0.412906126	0.370851016	0.246274816	0.233360636	0.272050993	0.31897815	0.305431157
2	0.187274088	0.355146733	0	0	0.418764534	0.269743007	0.189896501	0.248441972	0.294885732	0.295499301	0.53701499	0.22919877	0.236760644	0	0	0.418764534	0.269743007	0.195927059	0.266241327	0.331327618	0.28082534	0.53141541	0.355146733	0	0	0.412906126	0.273310449	0.250638025	0.239411753	0.275873771	0.31897815	0.563563141	0.42798894
2	0.355146733	0	0	0.412906126	0.25685976	0.250638025	0.239411753	0.290025885	0.295499301	0.563563141	0.42798894	0.187274088	0.355146733	0	0	0.418764534	0.2569392	0.189896501	0.248441972	0.294885732	0.295499301	0.53701499	0.22919877	0.236760644	0	0	0.418764534	0.2569392	0.195927059	0.266241327	0.331327618	0.28082534	0.53141541
2	0.184120357	0.355146733	0	0	0.367380568	0.2569392	0.199438524	0.242397375	0.294885732	0.295499301	0.53701499	0.355146733	0	0	0.412906126	0.240593202	0.250638025	0.239411753	0.290025885	0.295499301	0.563563141	0.42798894	0.187274088	0.355146733	0	0	0.367380568	0.2569392	0.189896501	0.248441972	0.294885732	0.295499301	0.53701499
2	0.178856126	0.320561546	0	0	0.412906126	0.254654076	0.232981239	0.239411753	0.275873771	0.31897815	0.305431157	0.184120357	0.355146733	0	0	0.367380568	0.25305916	0.199438524	0.242397375	0.294885732	0.295499301	0.53701499	0.355146733	0	0	0.412906126	0.237959758	0.250638025	0.239411753	0.290025885	0.295499301	0.563563141	0.42798894
2	0.355146733	0	0	0.306882319	0.2569392	0.195927059	0.259488419	0.337541762	0.28082534	0.53141541	0.336710509	0.178856126	0.320561546	0	0	0.412906126	0.230416554	0.232981239	0.239411753	0.275873771	0.31897815	0.305431157	0.184120357	0.355146733	0	0	0.367380568	0.235013928	0.199438524	0.242397375	0.294885732	0.295499301	0.53701499
2	0	0	0.412906126	0.16746368	0.257965863	0.230974687	0.264470697	0.336436984	0.259828151	0.503600424	0	0.355146733	0	0	0.306882319	0.243563913	0.195927059	0.259488419	0.337541762	0.28082534	0.53141541	0.336710509	0.178856126	0.320561546	0	0	0.412906126	0.230416554	0.22066422	0.239411753	0.275873771	0.31897815	0.305431157
2	0	0	0.306882319	0.243563913	0.196929529	0.264614039	0.319756955	0.28082534	0.53141541	0.336710509	0	0	0	0.412906126	0.16746368	0.253631354	0.230974687	0.264470697	0.336436984	0.259828151	0.503600424	0	0.355146733	0	0	0.306882319	0.243563913	0.196929529	0.259488419	0.337541762	0.28082534	0.53141541	0.336710509
2	0	0.412906126	0.165585713	0.262489125	0.231203259	0.266154172	0.31897815	0.305431157	0.503600424	0	0	0	0	0.306882319	0.243563913	0.196541696	0.264614039	0.319756955	0.28082534	0.53141541	0.336710509	0	0	0	0.412906126	0.16746368	0.253631354	0.228027663	0.264470697	0.336436984	0.259828151	0.503600424	0
2	0.412906126	0.165585713	0.259270693	0.2262208	0.272050993	0.31897815	0.305431157	0.503600424	0	0	0	0	0.412906126	0.165585713	0.262489125	0.22873763	0.266154172	0.31897815	0.305431157	0.503600424	0	0	0	0	0.306882319	0.243563913	0.196541696	0.260328107	0.319756955	0.28082534	0.53141541	0.336710509	0
2	0.412906126	0.230416554	0.219326723	0.23351132	0.289594228	0.295499301	0.563563141	0.42798894	0	0	0	0.412906126	0.165585713	0.259270693	0.2262208	0.27284644	0.31897815	0.305431157	0.503600424	0	0	0	0	0.412906126	0.165585713	0.262489125	0.22873763	0.267268454	0.31897815	0.305431157	0.503600424	0	0
2	0.165585713	0.259270693	0.2262208	0.27284644	0.305980635	0.345344712	0.523324117	0	0	0	0	0.412906126	0.230416554	0.219326723	0.23351132	0.289594228	0.283999119	0.563563141	0.42798894	0	0	0	0.412906126	0.165585713	0.259270693	0.2262208	0.27284644	0.305980635	0.305431157	0.503600424	0	0	0
2	0.227440903	0.221193391	0.23351132	0.284621148	0.303684887	0.53701499	0.420643542	0	0	0	0	0.165585713	0.259270693	0.2262208	0.27284644	0.311182609	0.345344712	0.523324117	0	0	0	0	0.412906126	0.230416554	0.219326723	0.23351132	0.289594228	0.29259903	0.563563141	0.42798894	0	0	0
2	0.214579026	0.233678115	0.227873656	0.27284644	0.300929687	0.345344712	0.523324117	0	0	0	0	0.227440903	0.221193391	0.23351132	0.284621148	0.29180595	0.53701499	0.420643542	0	0	0	0	0.165585713	0.259270693	0.2262208	0.27284644	0.300929687	0.345344712	0.523324117	0	0	0	0
0	0.254821253	0.227873656	0.27284644	0.300929687	0.4781064	0.42798894	0	0	0	0	0	0.214579026	0.233678115	0.227873656	0.27284644	0.300929687	0.304141867	0.523324117	0	0	0	0	0.227440903	0.221193391	0.23351132	0.284621148	0.284020419	0.53701499	0.420643542	0	0	0	0
2	0.210891924	0.213601877	0.241894105	0.282598271	0.294064277	0.5044348	0.336710509	0	0	0	0	0.254821253	0.227873656	0.27284644	0.300929687	0.4781064	0.413749307	0	0	0	0	0	0.214579026	0.233678115	0.227873656	0.27284644	0.300929687	0.304141867	0.497499406	0	0	0	0
2	0.364584556	0.232531539	0.253631354	0.223232368	0.26985952	0.300929687	0.244167808	0.483469263	0	0	0	0.210891924	0.213601877	0.241894105	0.282598271	0.294064277	0.467047461	0.336710509	0	0	0	0	0.254821253	0.227873656	0.27284644	0.300929687	0.423552338	0.413749307	0	0	0	0	0
2	0	0.212195344	0.294936031	0.253631354	0.214007773	0.271262963	0.31228508	0.236682142	0.483469263	0	0	0.364584556	0.232531539	0.253631354	0.223232368	0.26985952	0.303370541	0.244167808	0.483469263	0	0	0	0.210891924	0.213601877	0.241894105	0.285825471	0.294064277	0.467047461	0.336710509	0	0	0	0
2	0	0.320114256	0.241121817	0.192601038	0.247846259	0.302298092	0.275866732	0.467047461	0.336710509	0	0	0	0.212195344	0.294936031	0.253631354	0.214007773	0.271262963	0.303398205	0.236682142	0.483469263	0	0	0.364584556	0.232531539	0.253631354	0.223232368	0.26985952	0.295967116	0.244167808	0.483469263	0	0	0
2	0	0.367380568	0.225382937	0.192601038	0.24466788	0.288432594	0.284049847	0.449090094	0.336710509	0	0	0	0.320114256	0.241121817	0.192601038	0.243052522	0.302298092	0.275866732	0.467047461	0.336710509	0	0	0	0.212195344	0.294936031	0.253631354	0.214007773	0.265298391	0.303398205	0.236682142	0.483469263	0	0
2	0.412906126	0.234815538	0.21731822	0.23351132	0.268331227	0.295967116	0.279440423	0.497499406	0	0	0	0	0.367380568	0.225382937	0.192601038	0.24466788	0.287813617	0.284049847	0.449090094	0.336710509	0	0	0	0.320114256	0.241121817	0.192601038	0.243052522	0.300713483	0.275866732	0.467047461	0.336710509	0	0
2	0	0.418764534	0.210891924	0.213601877	0.237161336	0.279327325	0.284020419	0.462669643	0.400625873	0	0	0.412906126	0.234815538	0.21731822	0.23351132	0.26341419	0.295967116	0.279440423	0.497499406	0	0	0	0	0.367380568	0.225382937	0.192601038	0.24466788	0.282039795	0.284049847	0.449090094	0.336710509	0	0
2	0.412906126	0.234815538	0.21731822	0.23351132	0.25849791	0.303370541	0.423552338	0.413749307	0	0	0	0	0.418764534	0.210891924	0.213601877	0.236493564	0.279327325	0.284020419	0.462669643	0.400625873	0	0	0.412906126	0.234815538	0.21731822	0.23351132	0.26108429	0.295967116	0.279440423	0.497499406	0	0	0
2	0.349344966	0.367380568	0.225382937	0.192601038	0.243569881	0.282039795	0.284049847	0.449090094	0.336710509	0	0	0.400193894	0.234815538	0.21731822	0.23351132	0.25849791	0.303370541	0.423552338	0.413749307	0	0	0	0.349344966	0.418764534	0.210891924	0.213601877	0.236493564	0.279327325	0.284020419	0.462669643	0.400625873	0	0
2	0.360774658	0.232531539	0.253631354	0.22543663	0.246961364	0.295967116	0.244167808	0.483469263	0	0	0	0.349344966	0.367380568	0.225382937	0.192601038	0.243569881	0.26949102	0.284049847	0.449090094	0.336710509	0	0	0.400193894	0.234815538	0.21731822	0.23351132	0.247848644	0.303370541	0.423552338	0.413749307	0	0	0
2	0.349344966	0.412906126	0.210493751	0.245052242	0.23351132	0.244726069	0.288396285	0.474006379	0.413749307	0	0	0.360774658	0.232531539	0.253631354	0.22543663	0.246961364	0.273200415	0.244167808	0.483469263	0	0	0	0.349344966	0.367380568	0.225382937	0.192601038	0.243569881	0.255307282	0.284049847	0.449090094	0.336710509	0	0
2	0.360774658	0.232531539	0.253631354	0.223232368	0.241198765	0.273200415	0.244167808	0.483469263	0	0	0	0.349344966	0.412906126	0.210493751	0.245052242	0.23351132	0.236687236	0.288396285	0.474006379	0.413749307	0	0	0.360774658	0.232531539	0.253631354	0.22543663	0.239164346	0.273200415	0.244167808	0.483469263	0	0	0
2	0.400193894	0.234815538	0.21731822	0.23351132	0.226389966	0.295967116	0.279440423	0.497499406	0	0	0	0.360774658	0.232531539	0.253631354	0.223232368	0.239472215	0.273200415	0.244167808	0.483469263	0	0	0	0.349344966	0.412906126	0.210493751	0.245052242	0.23351132	0.235148667	0.288396285	0.474006379	0.413749307	0	0
2	0	0.349344966	0.320114256	0.241121817	0.188255544	0.255463863	0.251552721	0.258948488	0.467047461	0.336710509	0	0.400193894	0.234815538	0.21731822	0.23351132	0.226389966	0.293138333	0.279440423	0.497499406	0	0	0	0.360774658	0.232531539	0.253631354	0.223232368	0.239472215	0.272199881	0.244167808	0.483469263	0	0	0
2	0	0.349344966	0.412906126	0.219646724	0.230025442	0.23351132	0.248499345	0.285128876	0.423552338	0.413749307	0	0	0.349344966	0.320114256	0.241121817	0.188255544	0.255463863	0.26506994	0.258948488	0.467047461	0.336710509	0	0.400193894	0.234815538	0.21731822	0.23351132	0.240436527	0.293138333	0.279440423	0.497499406	0	0	0
2	0	0	0.400193894	0.214579026	0.236609947	0.236159446	0.241159677	0.293138333	0.244167808	0.483469263	0	0	0.349344966	0.412906126	0.219646724	0.230025442	0.243021112	0.248499345	0.285128876	0.423552338	0.413749307	0	0	0.349344966	0.320114256	0.241121817	0.188255544	0.261814496	0.26506994	0.258948488	0.467047461	0.336710509	0
2	0	0.349344966	0.306882319	0.243563913	0.206443843	0.260976938	0.26506994	0.258948488	0.467047461	0.336710509	0	0	0	0.400193894	0.214579026	0.236609947	0.240559892	0.241159677	0.293138333	0.244167808	0.483469263	0	0	0.349344966	0.412906126	0.219646724	0.230025442	0.247040353	0.248499345	0.285128876	0.423552338	0.413749307	0
2	0	0.349344966	0.306882319	0.236727738	0.208382755	0.270060538	0.262538852	0.258948488	0.452565577	0	0	0	0.349344966	0.306882319	0.243563913	0.211526551	0.260976938	0.26506994	0.258948488	0.467047461	0.336710509	0	0	0	0.400193894	0.214579026	0.236609947	0.242241953	0.241159677	0.293138333	0.244167808	0.483469263	0
2	0	0	0.400193894	0.214579026	0.233678115	0.245415062	0.241159677	0.293138333	0.244167808	0.483469263	0	0	0.349344966	0.306882319	0.236727738	0.208382755	0.270712617	0.262538852	0.258948488	0.452565577	0	0	0	0.349344966	0.306882319	0.243563913	0.211526551	0.261753222	0.26506994	0.258948488	0.467047461	0.336710509	0
2	0	0	0.400193894	0.214579026	0.233678115	0.240968769	0.241159677	0.293138333	0.244167808	0.483469263	0	0	0	0.400193894	0.214579026	0.233678115	0.240968769	0.241159677	0.293138333	0.244167808	0.483469263	0	0	0.349344966	0.306882319	0.236727738	0.204993664	0.270712617	0.262538852	0.258948488	0.452565577	0	0
2	0	0.349344966	0.306882319	0.236727738	0.202016911	0.270712617	0.262538852	0.258948488	0.452565577	0	0	0	0	0.400193894	0.214579026	0.233678115	0.236937449	0.241159677	0.293138333	0.244167808	0.483469263	0	0	0	0.400193894	0.214579026	0.233678115	0.236937449	0.241159677	0.293138333	0.244167808	0.483469263	0
2	0.349344966	0.412906126	0.208918531	0.244807051	0.23673823	0.246829561	0.288396285	0.47067921	0.405025061	0	0	0	0.349344966	0.306882319	0.236727738	0.194397278	0.270712617	0.262538852	0.258948488	0.452565577	0	0	0	0	0.400193894	0.214579026	0.233678115	0.229469131	0.241159677	0.293138333	0.244167808	0.483469263	0
2	0.349344966	0.412906126	0.230416554	0.223759417	0.231638522	0.236133516	0.299689074	0.423552338	0.413749307	0	0	0.349344966	0.412906126	0.208918531	0.244807051	0.233389735	0.246829561	0.288396285	0.47067921	0.405025061	0	0	0	0.349344966	0.306882319	0.236727738	0.194397278	0.266572568	0.262538852	0.258948488	0.452565577	0	0
2	0	0.349344966	0.412906126	0.227440903	0.22585936	0.229548164	0.236133516	0.299689074	0.423552338	0.413749307	0	0.349344966	0.412906126	0.230416554	0.223759417	0.229548164	0.236133516	0.299689074	0.423552338	0.413749307	0	0	0.349344966	0.412906126	0.208918531	0.244807051	0.231314122	0.246829561	0.288396285	0.47067921	0.405025061	0	0
2	0	0.349344966	0.367380568	0.225382937	0.183817939	0.246690141	0.252374623	0.292643417	0.477230943	0.280336905	0	0	0.349344966	0.412906126	0.227440903	0.22585936	0.230659791	0.236133516	0.299689074	0.423552338	0.413749307	0	0.349344966	0.412906126	0.230416554	0.223759417	0.230659791	0.236133516	0.299689074	0.423552338	0.413749307	0	0
2	0	0.349344966	0.418764534	0.210891924	0.19049143	0.242912344	0.253618218	0.284020419	0.47067921	0.405025061	0	0	0.349344966	0.367380568	0.225382937	0.178231804	0.246690141	0.252374623	0.292643417	0.477230943	0.280336905	0	0	0.349344966	0.412906126	0.227440903	0.216769774	0.230659791	0.236133516	0.299689074	0.423552338	0.413749307	0
2	0	0	0.400193894	0.165585713	0.243653863	0.224413906	0.245462169	0.272199881	0.244167808	0.483469263	0	0	0.349344966	0.418764534	0.210891924	0.180165312	0.242912344	0.253618218	0.284020419	0.47067921	0.405025061	0	0	0.349344966	0.367380568	0.225382937	0.168848734	0.246690141	0.252374623	0.292643417	0.477230943	0.280336905	0
2	0	0	0.360774658	0.232531539	0.253631354	0.194413341	0.252974549	0.279848978	0.230292473	0.483469263	0	0	0	0.400193894	0.165585713	0.243653863	0.219805824	0.245462169	0.272199881	0.244167808	0.483469263	0	0	0.349344966	0.418764534	0.210891924	0.175426358	0.242912344	0.253618218	0.284020419	0.47067921	0.405025061	0
2	0.355146733	0	0.349344966	0.320114256	0.241121817	0.174775494	0.246016348	0.269317114	0.275866732	0.467047461	0.336710509	0	0	0.360774658	0.232531539	0.244705852	0.194413341	0.252974549	0.279848978	0.230292473	0.483469263	0	0	0	0.400193894	0.165585713	0.236078575	0.219805824	0.245462169	0.272199881	0.244167808	0.483469263	0
2	0.355146733	0	0.349344966	0.306882319	0.229419056	0.174775494	0.255205952	0.259454627	0.275866732	0.467047461	0.336710509	0.355146733	0	0.349344966	0.320114256	0.22825288	0.174775494	0.246016348	0.269317114	0.275866732	0.467047461	0.336710509	0	0	0.360774658	0.232531539	0.232500122	0.194413341	0.252974549	0.279848978	0.230292473	0.483469263	0
2	0	0.281098947	0.284511247	0.228542955	0.194413341	0.252974549	0.279848978	0.230292473	0.483469263	0	0	0.355146733	0	0.349344966	0.306882319	0.225090099	0.174775494	0.255205952	0.259454627	0.275866732	0.467047461	0.336710509	0.355146733	0	0.349344966	0.320114256	0.224316433	0.174775494	0.246016348	0.269317114	0.275866732	0.467047461	0.336710509
2	0	0	0.400193894	0.16746368	0.228542955	0.211659639	0.243341281	0.270445131	0.236682142	0.483469263	0	0	0.281098947	0.284511247	0.228542955	0.194413341	0.250436543	0.279848978	0.230292473	0.483469263	0	0	0.355146733	0	0.349344966	0.306882319	0.225090099	0.174775494	0.252172609	0.259454627	0.275866732	0.467047461	0.336710509
2	0	0.349344966	0.418764534	0.207617637	0.164645983	0.244064176	0.253618218	0.284020419	0.462669643	0.400625873	0	0	0	0.400193894	0.16746368	0.228542955	0.210314894	0.243341281	0.270445131	0.236682142	0.483469263	0	0	0.281098947	0.284511247	0.228542955	0.193730269	0.250436543	0.279848978	0.230292473	0.483469263	0	0
2	0	0.349344966	0.418764534	0.207617637	0.16679002	0.240370745	0.253618218	0.284020419	0.47067921	0.405025061	0	0	0.349344966	0.418764534	0.207617637	0.165953264	0.244064176	0.253618218	0.284020419	0.462669643	0.400625873	0	0	0	0.400193894	0.16746368	0.228542955	0.20942938	0.243341281	0.270445131	0.236682142	0.483469263	0
2	0.349344966	0.306882319	0.217981525	0.180065509	0.255109932	0.262538852	0.258948488	0.452565577	0	0	0	0	0.349344966	0.418764534	0.207617637	0.16679002	0.237172904	0.253618218	0.284020419	0.47067921	0.405025061	0	0	0.349344966	0.418764534	0.207617637	0.165953264	0.240590684	0.253618218	0.284020419	0.462669643	0.400625873	0
2	0.349344966	0.418764534	0.207617637	0.165953264	0.234692842	0.253618218	0.284020419	0.477230943	0.280336905	0	0	0.349344966	0.306882319	0.217981525	0.180065509	0.249694992	0.262538852	0.258948488	0.452565577	0	0	0	0	0.349344966	0.418764534	0.207617637	0.16679002	0.231620086	0.253618218	0.284020419	0.47067921	0.405025061	0
2	0	0.349344966	0.412906126	0.227440903	0.185292388	0.223971667	0.225175436	0.299689074	0.423552338	0.413749307	0	0.349344966	0.418764534	0.207617637	0.165953264	0.234692842	0.246943954	0.284020419	0.477230943	0.280336905	0	0	0.349344966	0.306882319	0.217981525	0.180065509	0.245020466	0.262538852	0.258948488	0.452565577	0	0	0
2	0.355146733	0	0.349344966	0.306882319	0.218840794	0.182385742	0.234349987	0.26506994	0.258948488	0.467047461	0.336710509	0	0.349344966	0.412906126	0.227440903	0.185292388	0.222753672	0.225175436	0.299689074	0.423552338	0.413749307	0	0.349344966	0.418764534	0.207617637	0.165953264	0.233122877	0.246943954	0.284020419	0.477230943	0.280336905	0	0
2	0	0	0.400193894	0.214579026	0.201431948	0.211669775	0.223186244	0.293138333	0.244167808	0.483469263	0	0.355146733	0	0.349344966	0.306882319	0.218840794	0.177918135	0.234349987	0.26506994	0.258948488	0.467047461	0.336710509	0	0.349344966	0.412906126	0.227440903	0.179966388	0.222753672	0.225175436	0.299689074	0.423552338	0.413749307	0
2	0	0	0.360774658	0.232531539	0.228542955	0.186635312	0.238822515	0.279848978	0.230292473	0.483469263	0	0	0	0.400193894	0.214579026	0.201431948	0.209791259	0.223186244	0.293138333	0.244167808	0.483469263	0	0.355146733	0	0.349344966	0.306882319	0.218840794	0.177180384	0.234349987	0.26506994	0.258948488	0.467047461	0.336710509
1	0.294974451	0	0	0.400193894	0.165585713	0.233710604	0.196695226	0.232039246	0.270445131	0.236682142	0.483469263	0	0	0.360774658	0.232531539	0.228542955	0.182172964	0.238822515	0.279848978	0.230292473	0.483469263	0	0	0	0.400193894	0.214579026	0.201431948	0.204661283	0.223186244	0.293138333	0.244167808	0.483469263	0
1	0.323534166	0	0	0.400193894	0.234815538	0.185925544	0.204661283	0.223186244	0.293138333	0.244167808	0.483469263	0.294974451	0	0	0.400193894	0.165585713	0.225654047	0.196695226	0.232039246	0.270445131	0.236682142	0.483469263	0	0	0.360774658	0.232531539	0.221312911	0.182172964	0.238822515	0.279848978	0.230292473	0.483469263	0
1	0	0	0.400193894	0.234815538	0.180220231	0.208590569	0.221315156	0.293138333	0.244167808	0.483469263	0	0.323534166	0	0	0.400193894	0.234815538	0.180224	0.204661283	0.223186244	0.293138333	0.244167808	0.483469263	0.294974451	0	0	0.400193894	0.165585713	0.216756778	0.196695226	0.232039246	0.270445131	0.236682142	0.483469263
2	0.320114256	0.208536879	0.164982503	0.234229022	0.26506994	0.258948488	0.467047461	0.336710509	0	0	0	0	0	0.400193894	0.234815538	0.178496745	0.208590569	0.221315156	0.293138333	0.244167808	0.483469263	0	0.323534166	0	0	0.400193894	0.234815538	0.178409606	0.204661283	0.223186244	0.293138333	0.244167808	0.483469263
2	0.205880753	0.172917325	0.220464642	0.236559015	0.288396285	0.47067921	0.405025061	0	0	0	0	0.320114256	0.208536879	0.164982503	0.234229022	0.267028892	0.258948488	0.467047461	0.336710509	0	0	0	0	0	0.400193894	0.234815538	0.178496745	0.208590569	0.221315156	0.294211802	0.244167808	0.483469263	0
2	0.182172964	0.241779035	0.264977008	0.244167808	0.483469263	0	0	0	0	0	0	0.205880753	0.172917325	0.220464642	0.236559015	0.279995284	0.47067921	0.405025061	0	0	0	0	0.320114256	0.208536879	0.164982503	0.234229022	0.267028892	0.249953743	0.467047461	0.336710509	0	0	0
2	0.217980228	0.179867025	0.21156833	0.236520696	0.277700243	0.423707976	0.413749307	0	0	0	0	0.182172964	0.241779035	0.264977008	0.289247397	0.483469263	0	0	0	0	0	0	0.205880753	0.172917325	0.220464642	0.236559015	0.279995284	0.462980369	0.405025061	0	0	0	0
2	0.367380568	0.198418026	0.164306303	0.22469463	0.271083013	0.275634167	0.462318428	0.336710509	0	0	0	0.217980228	0.179867025	0.21156833	0.236520696	0.277700243	0.413700424	0.413749307	0	0	0	0	0.182172964	0.241779035	0.264977008	0.30212894	0.483469263	0	0	0	0	0	0
2	0.234815538	0.178496745	0.206434968	0.225175436	0.286877542	0.413700424	0.413749307	0	0	0	0	0.367380568	0.198418026	0.164306303	0.22469463	0.271083013	0.266285783	0.462318428	0.336710509	0	0	0	0.217980228	0.179867025	0.21156833	0.236520696	0.270688955	0.413700424	0.413749307	0	0	0	0
2	0.217980228	0.175455024	0.213600021	0.228249194	0.281214807	0.413700424	0.413749307	0	0	0	0	0.234815538	0.178496745	0.206434968	0.225175436	0.283011613	0.413700424	0.413749307	0	0	0	0	0.367380568	0.198418026	0.164306303	0.22469463	0.271083013	0.262546065	0.462318428	0.336710509	0	0	0
2	0.203163459	0.163237498	0.230215932	0.248116571	0.271132911	0.438177466	0.336710509	0	0	0	0	0.217980228	0.175455024	0.213600021	0.228249194	0.281214807	0.399559904	0.413749307	0	0	0	0	0.234815538	0.178496745	0.206434968	0.225175436	0.283011613	0.399559904	0.413749307	0	0	0	0
2	0.172302578	0.224535316	0.24949491	0.269949238	0.438177466	0.336710509	0	0	0	0	0	0.203163459	0.163237498	0.230215932	0.248116571	0.274525304	0.438177466	0.336710509	0	0	0	0	0.217980228	0.175455024	0.213600021	0.228249194	0.281214807	0.389813429	0.413749307	0	0	0	0
2	0.200207326	0.182172964	0.241779035	0.262890534	0.285130705	0.472678588	0	0	0	0	0	0.172302578	0.224535316	0.24949491	0.269949238	0.433858776	0.336710509	0	0	0	0	0	0.203163459	0.163237498	0.230215932	0.248116571	0.274525304	0.433858776	0.336710509	0	0	0	0
2	0.188312682	0.20671345	0.222888382	0.278731478	0.389467405	0.395728045	0	0	0	0	0	0.200207326	0.182172964	0.241779035	0.262890534	0.285130705	0.454170777	0	0	0	0	0	0.172302578	0.224535316	0.24949491	0.269949238	0.422608137	0.336710509	0	0	0	0	0
2	0.209447491	0.196551142	0.224703205	0.282054336	0.304256043	0.433191456	0	0	0	0	0	0.188312682	0.20671345	0.222888382	0.278731478	0.370112184	0.395728045	0	0	0	0	0	0.200207326	0.182172964	0.241779035	0.262890534	0.285130705	0.428933431	0	0	0	0	0
2	0.164306303	0.227095649	0.267172171	0.267694346	0.390001899	0	0	0	0	0	0	0.209447491	0.196551142	0.224703205	0.282054336	0.285024097	0.433191456	0	0	0	0	0	0.188312682	0.20671345	0.222888382	0.278731478	0.348597551	0.395728045	0	0	0	0	0
2	0.172917325	0.220105272	0.238080817	0.27407994	0.358695658	0.405025061	0	0	0	0	0	0.164306303	0.227095649	0.267172171	0.267694346	0.378025796	0	0	0	0	0	0	0.209447491	0.196551142	0.224703205	0.282054336	0.285024097	0.412934082	0	0	0	0	0
2	0.204770339	0.202975802	0.224697068	0.278731478	0.348597551	0.354179887	0	0	0	0	0	0.172917325	0.220105272	0.238080817	0.27407994	0.358695658	0.372047938	0	0	0	0	0	0.164306303	0.227095649	0.267172171	0.267694346	0.378025796	0.207162325	0	0	0	0	0
1	0.172693609	0.227827447	0.248116571	0.276902677	0.370285184	0.271936417	0	0	0	0	0	0.204770339	0.202975802	0.224697068	0.278731478	0.340030925	0.354179887	0	0	0	0	0	0.172917325	0.220105272	0.238080817	0.27407994	0.349352254	0.372047938	0	0	0	0	0
1	0.203561549	0.207642629	0.221315156	0.278731478	0.314338908	0.37215733	0	0	0	0	0	0.172693609	0.227827447	0.248116571	0.276902677	0.353463776	0.271936417	0	0	0	0	0	0.204770339	0.202975802	0.224697068	0.278731478	0.321765948	0.354179887	0	0	0	0	0
1	0.19414006	0.172302578	0.224535316	0.24949491	0.269949238	0.351351314	0.255945379	0	0	0	0	0.203561549	0.207642629	0.221315156	0.278731478	0.314338908	0.35680336	0	0	0	0	0	0.172693609	0.227827447	0.248116571	0.276902677	0.346825322	0.271936417	0	0	0	0	0
1	0.163237498	0.230635918	0.252532686	0.270578034	0.335738588	0.271936417	0	0	0	0	0	0.19414006	0.172302578	0.224535316	0.24949491	0.269949238	0.34002637	0.255945379	0	0	0	0	0.203561549	0.207642629	0.221315156	0.278731478	0.303203812	0.35680336	0	0	0	0	0
2	0.243834959	0.37215733	0	0	0	0	0	0	0	0	0	0.163237498	0.230635918	0.252532686	0.270578034	0.286262888	0.271936417	0	0	0	0	0	0.19414006	0.172302578	0.224535316	0.24949491	0.269949238	0.29055067	0.255945379	0	0	0	0
2	0.246266376	0.384236881	0	0.499457251	0	0	0	0	0	0	0	0.243834959	0.37215733	0	0.499457251	0	0	0	0	0	0	0	0.163237498	0.230635918	0.252532686	0.270578034	0.286262888	0.271936417	0	0.499457251	0	0	0
2	0.247429263	0.305973627	0.207162325	0	0.499457251	0.568388232	0	0	0	0	0	0.246266376	0.384236881	0	0.499457251	0.568388232	0	0	0	0	0	0	0.243834959	0.37215733	0	0.499457251	0.568388232	0	0	0	0	0	0
2	0.261350744	0.249284063	0.298680733	0	0.499457251	0.389040987	0.568388232	0	0	0	0	0.247429263	0.305973627	0.207162325	0	0.444249119	0.568388232	0	0	0	0	0	0.246266376	0.384236881	0	0.499457251	0.47871461	0	0	0	0	0	0
2	0.249284063	0.298680733	0	0.404183645	0.389040987	0.568388232	0	0	0	0	0	0.261350744	0.249284063	0.298680733	0	0.499457251	0.348975514	0.568388232	0	0	0	0	0.247429263	0.305973627	0.207162325	0	0.399136093	0.568388232	0	0	0	0	0
